NAME,MSINI,MASS,A,PER,PLANETDISCMETH
HD 143105 b,1.21302,1.21302,0.0379591,2.1974,RV
Kepler-1230 b,,0.0223911,0.0923527,9.95661537,Transit
Kepler-923 b,,0.00890695,0.0736811,6.93366476,Transit
CoRoT-8 b,0.215994,0.216078,0.0633825,6.21229,Transit
Kepler-723 b,,1,0.0486188,4.08227507,Transit
Kepler-844 b,,0.0124487,0.03114,2.61302086,Transit
HAT-P-42 b,1.03967,1.04234,0.0575315,4.641878,Transit
Kepler-1283 b,,0.014034,0.113375,12.9460978,Transit
Kepler-1430 b,,0.00518721,0.0326929,2.46050993,Transit
Kepler-401 b,,0.0126401,0.115746,14.383035,Transit
Kepler-760 c,,0.0112658,0.03437,2.46697439,Transit
Kepler-1069 b,,0.0119381,0.161835,23.8990296,Transit
Kepler-291 c,,0.0138423,0.0624544,5.700786,Transit
Kepler-1324 b,,0.0121297,0.0462676,4.11584468,Transit
CoRoT-20 b,4.24157,4.24,0.0901485,9.24285,Transit
Kepler-292 e,,0.0218083,0.10246,11.97901,Transit
HD 96167 b,0.68457,0.68457,1.34724,498.9,RV
HD 43197 b,0.596868,0.596868,0.918027,327.8,RV
Kepler-1388 c,,0.017125,0.0525035,5.53608151,Transit
Kepler-912 b,,0.0236826,0.0372128,2.53475627,Transit
Kepler-514 b,,0.0126737,0.0674219,5.65179605,Transit
Kepler-998 b,,0.0176872,0.0645018,5.65377733,Transit
Kepler-1129 b,,0.0261661,0.164368,24.3397804,Transit
Kepler-1335 b,,0.010441,0.0609548,6.26406846,Transit
HD 37605 c,3.36552,3.36552,3.81754,2720,RV
HATS-7 b,0.119447,0.119525,0.0401202,3.185315,Transit
Qatar-4 b,6.07882,6.08461,0.028034,1.8053564,Transit
Kepler-1601 b,,0.00142986,0.0336339,2.20921951,Transit
TYC 3667-1280-1 b,5.40146,5.40146,0.214338,26.468,RV
Kepler-659 b,,0.01966,0.122745,17.671796,Transit
Kepler-1332 b,,0.00866602,0.100137,11.87456832,Transit
Kepler-81 b,,0.0187628,0.0554099,5.955,Transit
Kepler-814 b,,0.0157709,0.068804,6.1469851,Transit
LHS 1140 b,0.0212289,0.0212289,0.0874937,24.73712,Transit
Kepler-1168 b,,0.01966,0.272889,55.8226539,Transit
Kepler-955 b,,0.0291691,0.112106,14.53244172,Transit
GJ 273 c,0.00374866,0.00374866,0.0364676,4.72335022,RV
Kepler-1328 b,,0.00266535,0.053514,4.52158888,Transit
HD 183263 b,3.57445,3.57445,1.49006,626.516,RV
Kepler-663 b,,0.0208973,0.0543959,4.99678284,Transit
Kepler-624 b,,0.0175728,0.120607,14.58649607,Transit
Kepler-1526 b,,0.0188877,0.0437251,3.908632,Transit
Kepler-347 c,,0.0129124,0.177529,27.320871,Transit
Kepler-699 b,,1,0.167447,27.80756293,Transit
Kepler-32 c,,0.0147699,0.0676835,8.7522,Transit
Kepler-23 b,,0.0139795,0.0749015,7.10664,Transit
WASP-23 b,0.871881,0.872226,0.037022,2.9444256,Transit
Kepler-594 b,,0.0162741,0.1083,13.64618192,Transit
11 Com b,16.1284,16.1284,1.17872,326.03,RV
HD 145377 b,5.78201,5.78201,0.450064,103.95,RV
Kepler-1554 b,,0.0252452,0.627489,198.088774,Transit
Kepler-650 b,,0.0261661,0.0420644,3.03214559,Transit
Kepler-289 d,,0.012,0.328137,66.0634,Transit
Kepler-1429 b,,0.00709482,0.0540966,4.48487493,Transit
Kepler-194 c,,0.0207641,0.13095,17.308032,Transit
CoRoT-25 b,0.26487,0.27,0.0577982,4.86069,Transit
Kepler-419 c,,7.3,1.68144,675.47,Transit Timing Variations
Kepler-332 b,,0.00508144,0.0758257,7.626324,Transit
omicron CrB b,1.47736,1.47736,0.826048,187.83,RV
Kepler-229 c,,0.0802152,0.124621,16.068638,Transit
HD 47366 c,1.86351,1.86351,1.85343,684.7,RV
Kepler-954 b,,0.0176872,0.12007,16.78176602,Transit
Kepler-1408 b,,0.00189081,0.0433594,2.99793191,Transit
Kepler-779 b,,0.00215846,0.0557932,7.09714223,Transit
OGLE-TR-132 b,1.16945,1.18,0.0303507,1.689868,Transit
beta Gem b,2.75822,2.75822,1.75739,589.64001,RV
Kepler-633 b,,0.0120821,0.0820733,8.50340718,Transit
Kepler-277 b,,,0.136075,17.324,Transit
Kepler-1159 b,,0.0181548,0.166307,22.70816791,Transit
Kepler-1443 b,,0.00266535,0.0373628,2.41811321,Transit
Pr 201 b,0.540155,0.540155,0.0565986,4.4264,RV
Kepler-541 b,,0.0340314,0.0648523,5.08005848,Transit
Kepler-937 c,,0.021778,0.587421,153.343364,Transit
Kepler-625 c,,0.00351465,0.0513318,4.1653651,Transit
WASP-52 b,0.45566,0.457165,0.0271336,1.7497798,Transit
WASP-107 b,0.116831,0.116833,0.0553247,5.72149,Transit
Kepler-953 c,,0.0053608,0.0839169,9.10967112,Transit
Kepler-337 c,,0.0151834,0.0889716,9.693201,Transit
Kepler-213 b,,0.0120479,0.0356868,2.46236,Transit
Kepler-386 c,,0.0117926,0.168189,25.193458,Transit
Kepler-1186 b,,0.0167991,0.12255,16.07677615,Transit
Kepler-927 b,,0.0126737,0.0851117,9.1149903,Transit
Kepler-660 b,,0.020474,0.078486,9.27358194,Transit
Kepler-1385 b,,0.00164848,0.0415895,2.88879862,Transit
POTS-1 b,,1,0.0373351,3.1606296,Transit
47 UMa b,2.54589,2.54589,2.10149,1078,RV
HD 240210 b,7.28868,7.28868,1.33364,501.75,RV
Kepler-1255 b,,0.0176872,0.220101,36.2919336,Transit
Kepler-804 c,,0.00468851,0.0890131,9.65185017,Transit
Kepler-906 b,,0.0156727,0.239949,41.6979976,Transit
Kepler-304 b,,0.0245625,0.0433417,3.295709,Transit
Kepler-149 d,,0.0504114,0.576836,160.018032,Transit
Kepler-1625 b,,0.123396,0.84075,287.378949,Transit
Kepler-77 b,0.430694,0.430957,0.0450195,3.57878087,Transit
Kepler-719 b,,0.4002,0.0570893,5.00731778,Transit
HD 109749 b,0.27467,0.27467,0.0629198,5.24,RV
HD 89345 b,0.112312,0.112312,0.105428,11.81399,Transit
Kepler-1455 b,,0.0161718,0.224301,49.276764,Transit
Kepler-775 b,,0.0053608,0.018714,0.97486893,Transit
HD 45364 c,0.658513,0.658513,0.897549,342.85,RV
Kepler-55 d,,0.011856,0.0332158,2.211099,Transit
Kepler-685 b,,1,0.0280141,1.6255222,Transit
Kepler-500 b,,0.0206139,0.0821049,8.5083244,Transit
Kepler-327 b,,0.00422638,0.0365246,2.549575,Transit
Kepler-1162 b,,0.0165864,0.191967,32.5637069,Transit
Kepler-721 b,,0.0214793,0.0563265,5.39202539,Transit
WASP-50 b,1.46438,1.47244,0.0294714,1.9550959,Transit
Kepler-1540 b,,0.0195285,0.443519,125.4131177,Transit
HD 11506 c,0.36,0.36,0.774655,223.6,RV
Kepler-607 b,,0.0018073,0.0136874,0.6381632,Transit
Kepler-1317 b,,0.0116544,0.0126273,0.56887443,Transit
Kepler-1507 b,,0.00157306,0.119784,16.0506213,Transit
Kepler-1384 b,,0.0142915,0.111331,15.36262753,Transit
Kepler-217 d,,0.00774372,0,3.88689525,Transit
Kepler-1007 b,,0.0101747,0.0527894,5.18500207,Transit
24 Boo b,0.912932,0.912932,0.189841,30.3506,RV
HD 147379 b,0.0778032,0.0778032,0.319334,86.54,RV
HD 159243 c,1.9,1.9,0.804743,248.4,RV
Kepler-1477 b,,0.00518721,0.0932443,11.55530021,Transit
HD 158996 b,14.0573,14.0573,2.09115,820.2,RV
Kepler-87 c,,0.0201366,0.67057,191.2318,Timing
Kepler-105 c,,0.0119837,0.0724716,7.125939,Transit
WASP-98 b,0.828342,0.83,0.0356868,2.96264,Transit
Kepler-1547 b,,0.00197713,0.0159157,0.69297968,Transit
Kepler-195 c,,0.011604,0.205786,34.096863,Transit
GJ 3470 b,0.0439856,0.0440093,0.0356088,3.336649,RV
WASP-91 b,1.34089,1.34299,0.0366898,2.798581,Transit
K2-22 b,,,0.00867627,0.381078,Transit
Kepler-696 b,,0.136415,0.0518657,4.19042557,Transit
Kepler-1133 b,,0.0145548,0.0976404,11.55562343,Transit
Kepler-290 c,,0.0222169,0.216407,36.77031,Transit
Kepler-801 b,,0.0147338,0.0868408,11.41928253,Transit
Kepler-334 d,,0.00960182,0.167766,25.09849,Transit
Kepler-1620 b,,0.0120099,0.447475,101.951829,Transit
Kepler-1644 b,,0.0138656,0.143703,21.0907758,Transit
Kepler-273 c,,0.0146122,0.0783802,8.014927,Transit
Kepler-789 b,,0.0157709,0.0826682,8.63847725,Transit
Kepler-625 b,,0.0147338,0.0776648,7.75192492,Transit
eta Cet c,3.28703,3.28703,1.91985,744.5,RV
Kepler-266 b,,0.0194307,0.0689878,6.61833,Transit
Kepler-641 b,,0.0136174,0.0883024,9.48961571,Transit
HD 96127 b,4.00701,4.00701,1.42112,647.3,RV
Kepler-223 b,,0.0125062,0.0742116,7.384108,Transit
HD 17156 b,3.30035,3.30275,0.163197,21.21663,RV
Kepler-1038 b,,0.038021,0.523825,148.4603382,Transit
Kepler-137 c,,0.0138423,0.138056,18.735753,Transit
Kepler-990 b,,0.0208973,0.0918185,9.91723428,Transit
Kepler-116 c,,0.0174811,0.108599,13.07163,Transit
Kepler-1137 b,,0.0164814,0.185991,23.9210791,Transit
WASP-53 b,2.13054,2.13331,0.0410282,3.3098443,Transit
Kepler-117 b,,0.194248,0.138351,18.795952,Transit
Kepler-1264 b,,0.00518721,0.0190938,0.96852602,Transit
Kepler-513 b,,0.0164814,0.185365,28.86235584,Transit
HAT-P-44 b,0.339714,0.352,0.0507459,4.301219,Transit
Kepler-381 c,,0.00436179,0.110364,13.391635,Transit
HD 16760 b,13.2921,13.2921,1.08727,465.1,RV
HD 30562 b,1.33254,1.33254,2.34083,1157,RV
Kepler-354 d,,0.00621274,0.163783,24.209842,Transit
Kepler-332 c,,0.00396389,0.124244,15.995622,Transit
Kepler-46 b,,0.314805,0.1969,33.60134,Transit
Kepler-1215 b,,0.00590412,0.0544938,4.76703963,Transit
Kepler-920 b,,0.0187628,0.0657805,6.53192704,Transit
WASP-100 b,2.00868,2.03,0.0457351,2.849375,Transit
Kepler-1086 b,,0.0190136,0.122792,18.78425728,Transit
Kepler-1465 b,,0.0130579,0.178579,31.8277111,Transit
epsilon CrB b,6.04937,6.04937,1.23696,417.9,RV
omicron UMa b,4.09607,4.09607,3.94973,1630,RV
Kepler-367 b,,0.00730238,0.22049,37.815724,Transit
TrES-2 b,1.19316,1.20071,0.0355765,2.47063,Transit
Kepler-235 d,,0.0151834,0.144489,20.060548,Transit
Kepler-282 c,,0.00554835,0.111718,13.638723,Transit
Kepler-614 b,,0.0183949,0.107866,14.03491514,Transit
Kepler-1018 b,,0.0206139,0.254302,49.1013514,Transit
Kepler-799 b,,0.13484,0.502439,133.4605235,Transit
Kepler-857 b,,0.130623,0.378116,85.35129427,Transit
Kepler-979 b,,0.0225477,0.0752791,8.0880135,Transit
HD 208897 b,1.39736,1.39736,1.05277,352.7,RV
HD 11755 b,6.55071,6.55071,1.08513,433.7,RV
HD 102195 b,0.452799,0.452799,0.0479747,4.113775,RV
Kepler-1320 b,,0.0125983,0.0165366,0.86838653,Transit
Kepler-432 b,5.47081,5.41,0.301404,52.501129,Transit
Kepler-855 b,,0.372141,0.0783093,7.8866311,Transit
Kepler-1600 b,,0.0291691,0.987284,386.370548,Transit
Kepler-324 c,,0.0296032,0.271972,51.805612,Transit
Kepler-1189 b,,0.0130579,0.0492454,3.78858982,Transit
HD 75289 b,0.46004,0.46004,0.047858,3.509267,RV
Kepler-394 c,,0.0123078,0.103323,12.130686,Transit
Kepler-1370 c,,0.00668223,0.0790483,7.44142113,Transit
K2-138 c,,0.0204069,0.0445373,3.55987,Transit
Kepler-385 c,,0.0275635,0.119895,15.163161,Transit
HD 185269 b,0.954212,0.954212,0.0765701,6.8378503,RV
WASP-7 b,0.919256,0.919279,0.0604573,4.954658,Transit
WASP-41 b,0.93905,0.939101,0.0402101,3.052404,Transit
BD -10 3166 b,0.429903,0.429903,0.0437823,3.48777,RV
HD 190360 b,1.53512,1.53512,3.97285,2915.0369,RV
HAT-P-13 c,14.2696,14.2696,1.22574,446.27,RV
Kepler-304 c,,0.0162325,0.0596111,5.315946,Transit
Kepler-303 b,,0.00192504,0.0304113,1.937055,Transit
Kepler-1431 b,,0.0109866,0.0642857,5.86601526,Transit
Kepler-1163 b,,0.00325512,0.0699509,6.11786898,Transit
GJ 317 b,1.26045,1.26045,0.953099,692,RV
Kepler-526 b,,0.0147338,0.0635655,5.45849832,Transit
Kepler-591 b,,0.0345375,0.363183,81.1694299,Transit
HD 37605 b,2.80174,2.80174,0.283337,55.01307,RV
WASP-44 b,0.88769,0.889836,0.0347371,2.4238039,Transit
Kepler-260 c,,0.0128437,0.351296,76.050178,Transit
Kepler-602 b,,0.0154788,0.123667,15.28469497,Transit
Kepler-286 c,,0.00871939,0.0448402,3.468095,Transit
Kepler-1023 b,,0.0213319,0.299693,62.1387714,Transit
Kepler-1362 b,,0.0208973,0.48095,136.205626,Transit
WASP-121 b,1.18263,1.18367,0.0254575,1.2749255,Transit
Kepler-708 b,,0.0256089,0.0417873,3.16789194,Transit
CoRoT-12 b,0.916321,0.91918,0.0401409,2.828042,Transit
CoRoT-1 b,1.02603,1.02979,0.0253191,1.5089557,Transit
HD 125612 c,0.0580667,0.0580667,0.0522124,4.15474,RV
Kepler-1202 b,,0.0257931,0.185207,28.6851324,Transit
Kepler-753 b,,0.014034,0.0552213,5.74772501,Transit
Kepler-267 b,,0.0146122,0.0438489,3.353728,Transit
Kepler-112 c,,0.0185304,0.182918,28.574263,Transit
Kepler-1134 b,,0.0214793,0.12272,17.13263989,Transit
GJ 581 b,0.0499019,0.0499019,0.0406125,5.36865,RV
HD 75784 b,5.6,5.6,6.45931,5040,RV
HATS-26 b,0.639612,0.641021,0.047362,3.3023881,Transit
Kepler-622 b,,0.0158698,0.0992806,14.28226676,Transit
HAT-P-65 b,0.523503,0.526197,0.0395145,2.6054552,Transit
K2-136 b,,0.00301515,0.0706613,7.975292,Transit
Kepler-173 b,,0.00711292,0.0514597,4.263742,Transit
HD 102117 b,0.169756,0.169756,0.152077,20.8133,RV
Kepler-446 c,,0.00452953,0.0247723,3.036179,Transit
Kepler-301 c,,0.00829825,0.0603792,5.419026,Transit
Kepler-1114 b,,0.00819664,0.113504,14.97435694,Transit
Kepler-1154 b,,0.017919,0.0633282,5.1856142,Transit
Kepler-1059 b,,0.0127496,0.043027,3.76419105,Transit
HD 189733 b,1.14039,1.1436,0.0309953,2.21857567,RV
HD 108863 b,2.76572,2.76572,1.45325,443.4,RV
Kepler-582 b,,0.0418568,0.133586,18.49235668,Transit
Kepler-629 b,,0.00890695,0.0714831,7.2385854,Transit
HD 10442 b,2.1,2.1,2.33538,1043,RV
Kepler-404 b,,0.00674351,0.101608,11.829851,Transit
Kepler-285 c,,0.00436179,0.0659546,6.186676,Transit
Kepler-174 c,,0.0115291,0.243919,44.000529,Transit
Kepler-286 b,,0.00621274,0.0289196,1.796302,Transit
Kepler-1213 b,,0.0053608,0.0625366,5.34982412,Transit
Kepler-867 b,,0.0711111,0.537936,150.242127,Transit
Kepler-206 d,,0.00538981,0.160305,23.44281,Transit
Kepler-209 c,,0.0286557,0.235528,41.749882,Transit
Kepler-1438 b,,0.00235177,0.0339456,2.31942009,Transit
HD 1502 b,2.9072,2.9072,1.27206,431.8,RV
HD 142022 b,4.46762,4.46762,2.93163,1928,RV
GJ 3293 c,0.0668751,0.0668751,0.361757,122.61917047,RV
WASP-153 b,0.392338,0.394428,0.0480956,3.332609,
Kepler-1061 b,,0.014644,0.0396104,2.75798267,Transit
Kepler-134 c,,0.00656354,0.0914787,10.105785,Transit
Kepler-126 b,,0.0123086,0.0938169,10.495711,Transit
Kepler-329 c,,0.0142208,0.137805,18.684737,Transit
Kepler-766 b,,0.0345375,0.0674482,6.10027804,Transit
Kepler-131 b,0.0497212,0.0526382,0.12557,16.092,Transit
WASP-72 b,1.40552,1.40771,0.036575,2.216726,Transit
Kepler-887 b,,0.0135358,0.15495,20.42228798,Transit
Kepler-819 b,,0.0230257,0.192248,33.1995648,Transit
HD 212771 b,2.70016,2.70016,1.16471,373.3,RV
WASP-47 d,,0.0405776,0.0854327,9.03081,Transit
HD 109271 b,0.0546827,0.0546827,0.0785237,7.8543,RV
Kepler-1650 b,,0.00269275,0.0182725,1.53818001,Transit
Kepler-135 b,,0.0133325,0.0646392,6.00253,Transit
HD 134987 b,1.56347,1.56347,0.807929,258.18,RV
Kepler-441 b,,0.0121773,0.568939,207.2482,Transit
Kepler-149 b,,0.0581875,0.185574,29.198943,Transit
Kepler-1228 b,,0.0115145,0.0124913,0.57736958,Transit
Kepler-289 c,,1,0.491526,125.866438,Transit
Kepler-956 b,,0.0269309,0.0610151,5.24867263,Transit
HD 187123 c,1.9422,1.9422,4.83146,3805.6705,RV
HD 101930 b,0.299187,0.299187,0.302019,70.459999,RV
Kepler-46 c,,0.376,0.280101,57.011,Timing
Kepler-1281 b,,0.0121546,0.0398578,3.11602791,Transit
Kepler-1640 b,,0.0768885,0.081813,7.5844126,Transit
Kepler-174 d,,0.0164167,0.771174,247.35373,Transit
Kepler-253 d,,0.0299917,0.135013,18.119869,Transit
Kepler-914 b,,0.00890695,0.054326,4.40966548,Transit
HD 131664 b,18.3282,18.3282,3.17098,1951,RV
HIP 57050 b,0.297735,0.297735,0.163506,41.397,RV
CoRoT-24 b,0,0,0.0562894,5.1134,Transit
GJ 687 b,0.0590189,0.058,0.165144,38.14,RV
WASP-132 b,0.416425,0.416435,0.0673355,7.133521,Transit
WASP-76 b,0.921004,0.921566,0.0329796,1.809886,Transit
Kepler-9 d,,0.0121773,0.0266925,1.592851,Transit
Kepler-49 b,,0.0224607,0.0598092,7.2037945,Transit
WASP-73 b,1.87866,1.88059,0.0551807,4.08722,Transit
Kepler-1467 b,,0.0325593,0.24258,47.0569043,Transit
Kepler-643 b,,0.498041,0.126015,16.33889626,Transit
WASP-67 b,0.418184,0.41931,0.0517914,4.61442,Transit
BD +49 828 b,1.57419,1.57419,4.24519,2590,RV
HD 147018 c,6.59355,6.59355,1.92274,1008,RV
Kepler-1055 b,,0.00609283,0.0338227,2.29503623,Transit
Kepler-1254 b,,0.0115843,0.0835695,9.99113313,Transit
Kepler-1329 b,,0.0162741,0.0777748,9.33646594,Transit
Kepler-531 b,,0.0233514,0.173489,29.88485741,Transit
Kepler-1261 b,,0.017125,0.243384,48.4308991,Transit
Kepler-32 b,,0.0165128,0.0520435,5.90124,Transit
Kepler-1521 b,,0.01966,0.238093,47.14840805,Transit
HD 92788 b,3.56392,3.56392,0.951142,325.81,RV
Kepler-83 c,,0.0181548,0.125924,20.09,Transit
Kepler-694 b,,0.0236826,0.0665428,6.36584161,Transit
CoRoT-26 b,0.478732,0.479479,0.052477,4.20474,Transit
HAT-P-12 b,0.210772,0.210804,0.0383737,3.2130598,Transit
Kepler-178 c,,0.0248763,0.146843,20.552802,Transit
Kepler-994 b,,0.0119381,0.0177185,1.15116651,Transit
Kepler-603 c,,0.115338,0.498476,127.9075774,Transit
Kepler-82 d,,0.0130508,0.0349155,2.382961,Transit
Kepler-1417 b,,0.00289089,0.146844,20.3505213,Transit
HD 114613 b,0.506039,0.506039,5.3109,3827,RV
Kepler-307 c,,,0.105129,13.0729,Transit
K2-5 b,,0.0129679,0.0507499,5.73594,Transit
Kepler-130 d,,0.0121773,0.385778,87.517905,Transit
HIP 41378 b,,0.0257473,0.127856,15.5712,Transit
HD 154857 b,2.24797,2.24797,1.2912,408.6,RV
GJ 628 d,0.0243824,0.0243824,0.470207,217.186363,RV
Kepler-106 e,,0.0203863,0.243344,43.8445,Transit
Kepler-355 b,,0.0107805,0.0969854,11.03189,Transit
Kepler-220 c,,0.0117295,0.0848919,9.034199,Transit
Kepler-243 b,,0.0190864,0.0625614,5.715442,Transit
Kepler-712 b,,0.0350514,0.140655,21.02247699,Transit
Kepler-297 b,,0.0247188,0.224576,38.871826,Transit
Kepler-220 b,,0.00137963,0.05062,4.159807,Transit
Kepler-483 b,,0.0307009,0.206202,30.229104,Transit
KELT-17 b,1.30224,1.30747,0.0488209,3.0801716,Transit
Kepler-245 c,,0.0163243,0.131719,17.460812,Transit
Kepler-25 c,,0.0899033,0.113014,12.7204,Transit
Kepler-1435 b,,0.00172655,0.0564501,4.45343281,Transit
Kepler-1405 b,,0.0503054,0.18441,28.2274184,Transit
HD 163607 b,0.768857,0.768857,0.359201,75.29,RV
XO-6 b,1.9809,1.98574,0.0538776,3.7650007,Transit
Kepler-1254 c,,0.00730709,0.0423228,3.60084276,Transit
Kepler-1397 b,,0.0126737,0.263981,47.449955,Transit
GJ 3293 d,0.0238786,0.0238786,0.19394,48.13439034,RV
HATS-2 b,1.34754,1.34915,0.0229834,1.354133,Transit
HD 19994 b,1.32681,1.32681,1.30567,466.2,RV
Kepler-619 b,,0.029815,0.062026,5.4042722,Transit
WASP-29 b,0.242938,0.242991,0.0456587,3.922727,Transit
OGLE-TR-182 b,1.02162,1.0245,0.0513517,3.9791,Transit
Kepler-1289 b,,0.0124263,0.0807438,7.99019627,Transit
Kepler-1576 b,,0.00338324,0.0726835,6.98471973,Transit
HD 85512 b,0.0113953,0.0113953,0.260405,58.43,RV
Kepler-328 b,,,0.21906,34.921,Transit
HD 106252 b,6.95913,6.95913,2.61147,1531,RV
HD 164922 c,0.0412178,0.0412178,0.335039,75.765,RV
Kepler-222 d,,0.0422294,0.180811,28.081912,Transit
Kepler-1304 b,,0.0173469,0.118345,16.1288853,Transit
Kepler-1546 b,,0.0291691,0.139845,19.5974971,Transit
Kepler-394 b,,0.0119197,0.0783155,8.005013,Transit
Kepler-1250 b,,0.0141192,0.0369521,2.60754383,Transit
18 Del b,10.298,10.298,2.58655,993.3,RV
Kepler-218 b,,0.0112762,0.0461345,3.619337,Transit
Kepler-54 c,,0.00602351,0.0822829,12.0717249,Transit
Kepler-33 b,,0.0128331,0.0677431,5.66793,Transit
Kepler-1437 b,,0.00866602,0.0940811,10.9295461,Transit
Kepler-391 b,,0.0305853,0.0744302,7.416755,Transit
Kepler-618 b,,0.0208973,0.0466872,3.59576964,Transit
Kepler-55 e,,0.011604,0.0542683,4.617534,Transit
Kepler-34 b,,0.220004,0.86856,288.822,Transit
Kepler-255 d,,0.00774372,0.0199578,1.04562266,Transit
Kepler-1085 b,,0.154219,0.736945,219.3217528,Transit
Kepler-383 b,,0.00769114,0.107672,12.904532,Transit
Kepler-444 f,,0.00108547,0.0813861,9.740486,Transit
HD 171028 b,1.98809,1.98809,1.31895,550,RV
Kepler-336 b,,0.00313003,0.0313231,2.024823,Transit
BD +15 2940 b,1.11647,1.11647,0.538316,137.48,RV
K2-7 b,,,0.181507,28.6777,Transit
WASP-1 b,0.827536,0.918,0.0385203,2.5199449,Transit
XO-5 b,1.15082,1.15251,0.0508651,4.1877537,Transit
HAT-P-3 b,0.595021,0.595712,0.0388252,2.899703,Transit
Kepler-1175 b,,0.0267373,0.213368,37.94563,Transit
Kepler-1421 b,,0.00225358,0.0765054,6.9131112,Transit
Kepler-1626 b,,0.0149156,0.0578859,4.13962966,Transit
Kepler-252 c,,0.0160511,0.0959074,10.848463,Transit
Kepler-718 b,,1,0.0333991,2.0523499,Transit
Kepler-247 b,,0.0121773,0.0436956,3.33616,Transit
Kepler-251 e,,0.0232079,0.420626,99.640161,Transit
Kepler-1583 b,,0.000499273,0.0849527,9.32807355,Transit
Kepler-282 b,,0.00302153,0.0860552,9.220524,Transit
Kepler-354 c,,0.00749504,0.129058,16.934402,Transit
Kepler-1529 b,,0.0155754,0.0557286,5.33905686,Transit
Kepler-1446 b,,0.00142986,0.0142447,0.68996783,Transit
upsilon And d,4.11582,4.11582,2.52452,1278.1218,RV
Kepler-1098 b,,0.00730709,0.0363405,2.54307286,Transit
Kepler-102 b,0,0,0.0551367,5.28696,Transit
